transaction_id,customer_id,product_id,purchase_date,quantity,price
TXN_0006331,CUST_00598,PROD_00341,2025-05-20,2,40.7
TXN_0006332,CUST_00984,PROD_00110,2024-10-22,1,380.36
TXN_0006333,CUST_00767,PROD_00136,2025-06-19,1,181.09
TXN_0006334,CUST_00633,PROD_00175,2024-01-05,1,33.55
TXN_0006335,CUST_00314,PROD_00003,2025-04-25,1,96.92
TXN_0006336,CUST_00852,PROD_00220,2025-06-17,1,77.91
TXN_0006337,CUST_00723,PROD_00192,2025-05-02,1,109.68
TXN_0006338,CUST_00913,PROD_00144,2024-11-26,2,510.33
TXN_0006339,CUST_00813,PROD_00175,2024-07-27,1,33.55
TXN_0006340,CUST_00958,PROD_00371,2022-11-13,1,707.82
TXN_0006341,CUST_00874,PROD_00412,2023-11-20,1,22.12
TXN_0006342,CUST_00874,PROD_00097,2023-11-01,2,558.41
TXN_0006343,CUST_00667,PROD_00406,2024-02-08,2,26.61
TXN_0006344,CUST_00309,PROD_00403,2023-12-16,1,328.53
TXN_0006345,CUST_00559,PROD_00117,2023-11-12,1,1225.74
TXN_0006346,CUST_00594,PROD_00109,2024-12-12,1,1524.62
TXN_0006347,CUST_00462,PROD_00054,2024-11-07,1,32.35
TXN_0006348,CUST_00770,PROD_00115,2024-08-30,2,662.24
TXN_0006349,CUST_00619,PROD_00207,2023-11-07,1,350.88
TXN_0006350,CUST_00824,PROD_00189,2025-06-17,1,1168.38
TXN_0006351,CUST_00324,PROD_00034,2022-12-21,1,24.48
TXN_0006352,CUST_00424,PROD_00270,2024-12-17,2,373.25
TXN_0006353,CUST_00958,PROD_00103,2024-12-21,1,322.76
TXN_0006354,CUST_00441,PROD_00235,2025-06-29,1,212.45
TXN_0006355,CUST_00697,PROD_00498,2022-11-14,1,325.7
TXN_0006356,CUST_00791,PROD_00287,2023-12-19,2,320.34
TXN_0006357,CUST_00305,PROD_00369,2024-05-22,1,10.59
TXN_0006358,CUST_00508,PROD_00111,2024-11-04,1,21.57
TXN_0006359,CUST_00804,PROD_00239,2022-11-28,1,42.33
TXN_0006360,CUST_00771,PROD_00128,2025-06-27,1,31.67
TXN_0006361,CUST_00804,PROD_00110,2022-11-27,1,380.36
TXN_0006362,CUST_00407,PROD_00164,2025-06-27,1,398.4
TXN_0006363,CUST_00358,PROD_00391,2025-03-28,1,40.81
TXN_0006364,CUST_00441,PROD_00387,2025-06-15,1,1066.53
TXN_0006365,CUST_00835,PROD_00220,2025-04-27,1,77.91
TXN_0006366,CUST_00439,PROD_00149,2025-05-31,2,1265.64
TXN_0006367,CUST_00159,PROD_00456,2025-06-15,1,1375.26
TXN_0006368,CUST_00406,PROD_00377,2025-02-25,1,436.48
TXN_0006369,CUST_00309,PROD_00494,2025-07-07,1,16.47
TXN_0006370,CUST_00762,PROD_00139,2025-03-03,1,32.31
TXN_0006371,CUST_00633,PROD_00154,2022-11-01,1,11.58
TXN_0006372,CUST_00774,PROD_00174,2022-11-03,1,694.25
TXN_0006373,CUST_00712,PROD_00255,2023-12-04,2,42.14
TXN_0006374,CUST_00050,PROD_00399,2024-11-24,2,294.77
TXN_0006375,CUST_00407,PROD_00101,2025-07-01,2,30.22
TXN_0006376,CUST_00349,PROD_00041,2023-11-07,1,366.13
TXN_0006377,CUST_00851,PROD_00305,2023-11-02,1,423.72
TXN_0006378,CUST_00879,PROD_00009,2025-06-14,1,496.13
TXN_0006379,CUST_00869,PROD_00312,2024-12-14,1,289.94
TXN_0006380,CUST_00598,PROD_00193,2025-05-10,2,429.17
TXN_0006381,CUST_00355,PROD_00142,2025-05-14,2,321.43
TXN_0006382,CUST_00160,PROD_00105,2025-07-10,1,110.36
TXN_0006383,CUST_00210,PROD_00343,2023-12-28,1,413.76
TXN_0006384,CUST_00746,PROD_00310,2024-09-07,1,730.21
TXN_0006385,CUST_00122,PROD_00317,2023-11-27,2,35.31
TXN_0006386,CUST_00068,PROD_00146,2025-03-31,2,132.5
TXN_0006387,CUST_00154,PROD_00483,2025-01-12,1,192.51
TXN_0006388,CUST_00578,PROD_00098,2025-01-21,2,59.35
TXN_0006389,CUST_00388,PROD_00181,2023-07-03,2,421.24
TXN_0006390,CUST_00419,PROD_00185,2023-11-14,1,785.07
TXN_0006391,CUST_00338,PROD_00153,2025-01-28,1,130.64
TXN_0006392,CUST_00600,PROD_00203,2023-12-10,1,10.76
TXN_0006393,CUST_00284,PROD_00484,2025-06-05,1,316.84
TXN_0006394,CUST_00570,PROD_00328,2024-12-11,1,66.1
TXN_0006395,CUST_00786,PROD_00155,2024-12-16,1,29.02
TXN_0006396,CUST_00368,PROD_00169,2025-06-16,1,47.76
TXN_0006397,CUST_00899,PROD_00487,2023-02-03,1,241.93
TXN_0006398,CUST_00915,PROD_00482,2024-09-29,1,485.01
TXN_0006399,CUST_00767,PROD_00140,2025-05-12,1,117.24
TXN_0006400,CUST_00770,PROD_00056,2025-05-13,2,224.17
TXN_0006401,CUST_00722,PROD_00203,2022-12-17,1,10.76
TXN_0006402,CUST_00385,PROD_00144,2025-03-15,1,510.33
TXN_0006403,CUST_00825,PROD_00209,2025-03-29,1,633.82
TXN_0006404,CUST_00890,PROD_00348,2025-06-26,1,441.88
TXN_0006405,CUST_00600,PROD_00221,2024-12-14,2,596.85
TXN_0006406,CUST_00357,PROD_00316,2024-11-15,1,805.92
TXN_0006407,CUST_00660,PROD_00048,2022-11-01,1,352.08
TXN_0006408,CUST_00284,PROD_00053,2023-12-28,1,54.44
TXN_0006409,CUST_00712,PROD_00120,2025-06-15,1,21.54
TXN_0006410,CUST_00187,PROD_00117,2022-12-18,1,1225.74
TXN_0006411,CUST_00429,PROD_00164,2025-01-23,1,398.4
TXN_0006412,CUST_00899,PROD_00485,2022-05-30,1,785.41
TXN_0006413,CUST_00091,PROD_00190,2022-12-15,1,287.69
TXN_0006414,CUST_00645,PROD_00440,2025-02-09,1,23.81
TXN_0006415,CUST_00210,PROD_00419,2025-05-10,1,12.31
TXN_0006416,CUST_00774,PROD_00062,2025-06-14,1,148.56
TXN_0006417,CUST_00913,PROD_00202,2025-06-28,2,47.06
TXN_0006418,CUST_00945,PROD_00466,2024-11-23,1,457.91
TXN_0006419,CUST_00068,PROD_00296,2025-05-25,1,73.58
TXN_0006420,CUST_00640,PROD_00101,2024-11-16,1,30.22
TXN_0006421,CUST_00933,PROD_00077,2024-05-20,2,196.66
TXN_0006422,CUST_00824,PROD_00053,2024-12-24,1,54.44
TXN_0006423,CUST_00185,PROD_00429,2022-11-27,1,17.83
TXN_0006424,CUST_00004,PROD_00293,2023-12-16,2,141.36
TXN_0006425,CUST_00050,PROD_00271,2022-11-28,1,299.14
TXN_0006426,CUST_00762,PROD_00237,2023-12-27,1,730.2
TXN_0006427,CUST_00248,PROD_00172,2025-05-22,1,490.78
TXN_0006428,CUST_00994,PROD_00166,2022-12-23,1,400.19
TXN_0006429,CUST_00054,PROD_00326,2025-01-01,1,355.73
TXN_0006430,CUST_00811,PROD_00126,2023-11-28,2,350.58
TXN_0006431,CUST_00384,PROD_00354,2025-05-15,1,202.46
TXN_0006432,CUST_00358,PROD_00356,2025-07-02,1,168.08
TXN_0006433,CUST_00204,PROD_00183,2025-03-05,2,181.64
TXN_0006434,CUST_00429,PROD_00291,2024-12-21,1,25.1
TXN_0006435,CUST_00497,PROD_00277,2024-12-15,2,413.93
TXN_0006436,CUST_00072,PROD_00211,2022-12-13,1,1618.65
TXN_0006437,CUST_00913,PROD_00040,2025-06-23,1,702.12
TXN_0006438,CUST_00094,PROD_00311,2022-11-26,1,785.77
TXN_0006439,CUST_00413,PROD_00318,2025-02-25,1,570.49
TXN_0006440,CUST_00199,PROD_00273,2022-12-20,1,12.87
TXN_0006441,CUST_00662,PROD_00342,2025-07-05,1,26.66
TXN_0006442,CUST_00858,PROD_00443,2025-04-19,1,966.48
TXN_0006443,CUST_00284,PROD_00131,2022-12-24,1,27.62
TXN_0006444,CUST_00377,PROD_00224,2024-08-01,1,84.28
TXN_0006445,CUST_00846,PROD_00193,2022-11-02,1,429.17
TXN_0006446,CUST_00725,PROD_00392,2025-07-05,1,42.29
TXN_0006447,CUST_00915,PROD_00432,2025-06-01,1,41.25
TXN_0006448,CUST_00844,PROD_00377,2023-12-23,1,436.48
TXN_0006449,CUST_00284,PROD_00467,2025-06-16,1,63.73
TXN_0006450,CUST_00205,PROD_00257,2025-07-05,1,211.47
TXN_0006451,CUST_00767,PROD_00070,2024-11-17,1,140.68
TXN_0006452,CUST_00773,PROD_00416,2025-02-07,1,993.95
TXN_0006453,CUST_00979,PROD_00305,2023-12-16,1,423.72
TXN_0006454,CUST_00489,PROD_00268,2023-11-15,1,446.0
TXN_0006455,CUST_00309,PROD_00310,2025-06-30,2,730.21
TXN_0006456,CUST_00390,PROD_00072,2025-06-03,2,183.02
TXN_0006457,CUST_00198,PROD_00400,2022-11-09,1,24.87
TXN_0006458,CUST_00569,PROD_00457,2024-12-22,1,13.05
TXN_0006459,CUST_00068,PROD_00116,2022-11-15,1,713.51
TXN_0006460,CUST_00797,PROD_00066,2023-12-09,1,402.21
TXN_0006461,CUST_00554,PROD_00223,2025-06-04,1,227.33
TXN_0006462,CUST_00831,PROD_00436,2024-11-06,1,35.44
TXN_0006463,CUST_00160,PROD_00350,2025-06-03,2,37.11
TXN_0006464,CUST_00511,PROD_00127,2024-06-10,1,454.13
TXN_0006465,CUST_00300,PROD_00018,2025-03-07,1,43.87
TXN_0006466,CUST_00792,PROD_00383,2025-02-10,2,37.1
TXN_0006467,CUST_00868,PROD_00479,2025-07-04,1,1160.6
TXN_0006468,CUST_00565,PROD_00422,2022-12-11,2,41.41
TXN_0006469,CUST_00428,PROD_00312,2023-12-05,1,289.94
TXN_0006470,CUST_00771,PROD_00412,2022-12-15,1,22.12
TXN_0006471,CUST_00651,PROD_00123,2025-07-10,1,323.77
TXN_0006472,CUST_00994,PROD_00056,2024-12-11,1,224.17
TXN_0006473,CUST_00206,PROD_00052,2022-12-07,1,135.29
TXN_0006474,CUST_00736,PROD_00314,2024-11-02,1,37.48
TXN_0006475,CUST_00771,PROD_00108,2025-07-09,1,43.1
TXN_0006476,CUST_00684,PROD_00139,2024-12-23,1,32.31
TXN_0006477,CUST_00843,PROD_00041,2025-06-15,1,366.13
TXN_0006478,CUST_00687,PROD_00365,2025-05-27,1,267.45
TXN_0006479,CUST_00198,PROD_00409,2025-04-18,1,238.51
TXN_0006480,CUST_00277,PROD_00326,2024-10-09,1,355.73
TXN_0006481,CUST_00111,PROD_00160,2024-12-15,2,38.89
TXN_0006482,CUST_00338,PROD_00266,2022-11-21,2,329.19
TXN_0006483,CUST_00392,PROD_00298,2025-06-06,1,16.85
TXN_0006484,CUST_00154,PROD_00098,2025-01-31,1,59.35
TXN_0006485,CUST_00372,PROD_00341,2025-05-08,2,40.7
TXN_0006486,CUST_00829,PROD_00238,2024-06-13,1,266.45
TXN_0006487,CUST_00401,PROD_00010,2024-12-12,1,165.05
TXN_0006488,CUST_00199,PROD_00038,2024-12-02,1,275.72
TXN_0006489,CUST_00363,PROD_00238,2022-12-28,1,266.45
TXN_0006490,CUST_00653,PROD_00459,2025-02-06,1,245.95
TXN_0006491,CUST_00895,PROD_00241,2025-01-23,1,40.25
TXN_0006492,CUST_00725,PROD_00085,2025-06-11,1,200.83
TXN_0006493,CUST_00787,PROD_00106,2024-12-07,1,128.64
TXN_0006494,CUST_00930,PROD_00043,2025-06-19,1,1809.78
TXN_0006495,CUST_00994,PROD_00364,2025-07-03,1,43.17
TXN_0006496,CUST_00185,PROD_00318,2025-05-29,2,570.49
TXN_0006497,CUST_00532,PROD_00432,2023-12-22,2,41.25
TXN_0006498,CUST_00290,PROD_00059,2023-07-21,1,37.7
TXN_0006499,CUST_00628,PROD_00371,2024-05-01,1,707.82
TXN_0006500,CUST_00018,PROD_00230,2022-11-07,2,1246.53
TXN_0006501,CUST_00103,PROD_00221,2022-12-03,1,596.85
TXN_0006502,CUST_00913,PROD_00031,2022-11-21,1,754.84
TXN_0006503,CUST_00831,PROD_00233,2025-07-02,1,41.74
TXN_0006504,CUST_00672,PROD_00339,2025-04-29,1,24.79
TXN_0006505,CUST_00013,PROD_00445,2024-12-19,1,1430.06
TXN_0006506,CUST_00094,PROD_00336,2025-05-16,2,236.98
TXN_0006507,CUST_00359,PROD_00101,2022-12-02,1,30.22
TXN_0006508,CUST_00199,PROD_00298,2024-12-24,1,16.85
TXN_0006509,CUST_00271,PROD_00472,2025-07-03,1,212.53
TXN_0006510,CUST_00111,PROD_00493,2024-12-02,1,611.92
TXN_0006511,CUST_00600,PROD_00002,2025-05-20,1,15.26
TXN_0006512,CUST_00860,PROD_00115,2025-05-13,1,662.24
TXN_0006513,CUST_00072,PROD_00084,2025-06-16,1,27.34
TXN_0006514,CUST_00640,PROD_00385,2024-08-06,2,390.39
TXN_0006515,CUST_00935,PROD_00063,2025-04-28,2,105.77
TXN_0006516,CUST_00272,PROD_00027,2022-12-01,1,40.05
TXN_0006517,CUST_00018,PROD_00078,2023-12-25,1,66.72
TXN_0006518,CUST_00159,PROD_00452,2022-11-06,1,48.32
TXN_0006519,CUST_00147,PROD_00319,2024-11-24,1,17.12
TXN_0006520,CUST_00787,PROD_00067,2023-12-09,2,250.28
TXN_0006521,CUST_00930,PROD_00365,2025-03-18,1,267.45
TXN_0006522,CUST_00069,PROD_00439,2022-12-19,1,20.4
TXN_0006523,CUST_00791,PROD_00025,2024-09-30,1,14.84
TXN_0006524,CUST_00421,PROD_00174,2025-06-08,1,694.25
TXN_0006525,CUST_00514,PROD_00412,2024-11-30,1,22.12
TXN_0006526,CUST_00419,PROD_00034,2024-11-19,1,24.48
TXN_0006527,CUST_00844,PROD_00082,2024-12-31,2,182.75
TXN_0006528,CUST_00438,PROD_00020,2024-12-02,1,557.11
TXN_0006529,CUST_00567,PROD_00282,2024-12-09,1,625.89
TXN_0006530,CUST_00500,PROD_00414,2022-11-13,1,125.69
TXN_0006531,CUST_00580,PROD_00344,2024-10-25,1,684.02
TXN_0006532,CUST_00182,PROD_00062,2023-12-11,2,148.56
TXN_0006533,CUST_00375,PROD_00173,2025-04-03,2,399.64
TXN_0006534,CUST_00824,PROD_00044,2022-11-06,1,38.6
TXN_0006535,CUST_00400,PROD_00337,2022-12-08,1,186.88
TXN_0006536,CUST_00072,PROD_00138,2025-01-02,1,290.6
TXN_0006537,CUST_00269,PROD_00350,2024-12-17,1,37.11
TXN_0006538,CUST_00289,PROD_00360,2022-11-09,1,179.39
TXN_0006539,CUST_00091,PROD_00096,2025-06-02,2,28.16
TXN_0006540,CUST_00135,PROD_00206,2022-12-03,1,222.36
TXN_0006541,CUST_00397,PROD_00331,2025-02-15,1,11.93
TXN_0006542,CUST_00439,PROD_00068,2023-11-23,2,44.3
TXN_0006543,CUST_00852,PROD_00013,2022-11-12,1,249.94
TXN_0006544,CUST_00554,PROD_00292,2025-06-22,1,163.12
TXN_0006545,CUST_00421,PROD_00380,2025-05-30,1,954.99
TXN_0006546,CUST_00185,PROD_00072,2025-06-11,1,183.02
TXN_0006547,CUST_00324,PROD_00127,2025-06-20,1,454.13
TXN_0006548,CUST_00635,PROD_00285,2023-12-18,1,152.87
TXN_0006549,CUST_00439,PROD_00460,2024-12-24,1,381.24
TXN_0006550,CUST_00679,PROD_00193,2025-07-09,1,429.17
TXN_0006551,CUST_00633,PROD_00344,2024-03-10,1,684.02
TXN_0006552,CUST_00319,PROD_00432,2024-03-17,1,41.25
TXN_0006553,CUST_00994,PROD_00456,2025-02-24,1,1375.26
TXN_0006554,CUST_00010,PROD_00222,2025-06-28,1,419.56
TXN_0006555,CUST_00290,PROD_00072,2024-12-05,1,183.02
TXN_0006556,CUST_00798,PROD_00474,2024-12-29,2,17.88
TXN_0006557,CUST_00594,PROD_00252,2025-06-21,1,253.85
TXN_0006558,CUST_00419,PROD_00297,2025-01-20,2,422.08
TXN_0006559,CUST_00495,PROD_00087,2025-05-25,1,180.19
TXN_0006560,CUST_00852,PROD_00267,2025-06-18,1,289.7
TXN_0006561,CUST_00358,PROD_00456,2024-11-07,1,1375.26
TXN_0006562,CUST_00767,PROD_00148,2025-06-13,1,266.49
TXN_0006563,CUST_00874,PROD_00492,2022-11-09,1,782.41
TXN_0006564,CUST_00777,PROD_00023,2023-12-21,1,147.75
TXN_0006565,CUST_00196,PROD_00178,2025-06-01,2,113.56
TXN_0006566,CUST_00554,PROD_00477,2025-05-24,1,38.47
TXN_0006567,CUST_00160,PROD_00065,2025-05-23,2,27.86
TXN_0006568,CUST_00762,PROD_00310,2025-02-27,2,730.21
TXN_0006569,CUST_00138,PROD_00081,2025-05-03,1,1785.69
TXN_0006570,CUST_00030,PROD_00498,2022-11-09,1,325.7
TXN_0006571,CUST_00738,PROD_00171,2022-11-23,1,149.55
TXN_0006572,CUST_00860,PROD_00323,2025-05-24,1,773.69
TXN_0006573,CUST_00687,PROD_00483,2022-11-25,1,192.51
TXN_0006574,CUST_00930,PROD_00014,2025-05-16,2,53.05
TXN_0006575,CUST_00933,PROD_00008,2024-11-06,1,578.38
TXN_0006576,CUST_00804,PROD_00301,2024-11-27,1,108.56
TXN_0006577,CUST_00202,PROD_00447,2023-11-15,1,15.89
TXN_0006578,CUST_00811,PROD_00392,2024-11-18,1,42.29
TXN_0006579,CUST_00320,PROD_00110,2024-11-01,1,380.36
TXN_0006580,CUST_00681,PROD_00074,2025-04-16,2,1222.09
TXN_0006581,CUST_00150,PROD_00461,2025-06-26,1,1115.83
TXN_0006582,CUST_00384,PROD_00400,2022-11-19,2,24.87
TXN_0006583,CUST_00345,PROD_00245,2023-11-08,1,84.57
TXN_0006584,CUST_00913,PROD_00477,2025-03-22,1,38.47
TXN_0006585,CUST_00813,PROD_00251,2024-11-03,2,337.23
TXN_0006586,CUST_00390,PROD_00475,2025-05-04,2,476.44
TXN_0006587,CUST_00645,PROD_00481,2023-11-13,1,363.67
TXN_0006588,CUST_00407,PROD_00168,2025-06-23,1,1760.33
TXN_0006589,CUST_00580,PROD_00222,2024-09-06,1,419.56
TXN_0006590,CUST_00625,PROD_00164,2022-12-03,1,398.4
TXN_0006591,CUST_00438,PROD_00267,2024-10-07,1,289.7
TXN_0006592,CUST_00096,PROD_00069,2024-12-10,1,459.57
TXN_0006593,CUST_00958,PROD_00289,2023-11-14,2,378.09
TXN_0006594,CUST_00170,PROD_00325,2024-12-23,2,286.22
TXN_0006595,CUST_00044,PROD_00326,2025-05-25,1,355.73
TXN_0006596,CUST_00397,PROD_00319,2022-12-15,1,17.12
TXN_0006597,CUST_00496,PROD_00467,2023-11-05,2,63.73
TXN_0006598,CUST_00582,PROD_00492,2024-09-09,1,782.41
TXN_0006599,CUST_00777,PROD_00481,2023-11-07,1,363.67
TXN_0006600,CUST_00520,PROD_00055,2025-06-30,2,116.09
TXN_0006601,CUST_00054,PROD_00027,2025-05-10,2,40.05
TXN_0006602,CUST_00449,PROD_00489,2022-11-22,1,47.75
TXN_0006603,CUST_00309,PROD_00444,2025-07-05,1,269.24
TXN_0006604,CUST_00956,PROD_00157,2024-12-13,1,494.11
TXN_0006605,CUST_00176,PROD_00168,2024-10-24,1,1760.33
TXN_0006606,CUST_00359,PROD_00384,2025-02-02,1,107.32
TXN_0006607,CUST_00598,PROD_00396,2025-02-05,1,21.73
TXN_0006608,CUST_00388,PROD_00292,2024-11-11,1,163.12
TXN_0006609,CUST_00494,PROD_00341,2025-03-04,2,40.7
TXN_0006610,CUST_00570,PROD_00358,2024-07-07,1,25.81
TXN_0006611,CUST_00185,PROD_00063,2025-06-07,1,105.77
TXN_0006612,CUST_00563,PROD_00026,2023-11-07,1,26.76
TXN_0006613,CUST_00122,PROD_00171,2025-04-12,1,149.55
TXN_0006614,CUST_00695,PROD_00213,2024-12-17,1,18.43
TXN_0006615,CUST_00745,PROD_00032,2025-05-03,1,36.74
TXN_0006616,CUST_00640,PROD_00401,2024-12-13,1,15.66
TXN_0006617,CUST_00375,PROD_00023,2025-03-11,1,147.75
TXN_0006618,CUST_00419,PROD_00014,2025-02-12,1,53.05
TXN_0006619,CUST_00372,PROD_00480,2025-06-09,1,556.11
TXN_0006620,CUST_00114,PROD_00409,2023-11-12,2,238.51
TXN_0006621,CUST_00375,PROD_00266,2024-11-14,1,329.19
TXN_0006622,CUST_00580,PROD_00224,2022-12-14,1,84.28
TXN_0006623,CUST_00517,PROD_00372,2025-01-21,1,25.41
TXN_0006624,CUST_00363,PROD_00223,2023-12-01,1,227.33
TXN_0006625,CUST_00257,PROD_00253,2024-11-01,1,127.71
TXN_0006626,CUST_00421,PROD_00415,2024-12-03,1,19.86
TXN_0006627,CUST_00466,PROD_00371,2024-12-05,1,707.82
TXN_0006628,CUST_00139,PROD_00084,2025-06-01,1,27.34
TXN_0006629,CUST_00283,PROD_00217,2023-12-06,1,1369.8
TXN_0006630,CUST_00835,PROD_00175,2024-09-24,1,33.55
TXN_0006631,CUST_00908,PROD_00163,2025-03-18,1,15.23
TXN_0006632,CUST_00401,PROD_00378,2023-11-06,2,33.81
TXN_0006633,CUST_00349,PROD_00251,2022-12-22,1,337.23
TXN_0006634,CUST_00043,PROD_00250,2025-07-08,1,40.41
TXN_0006635,CUST_00948,PROD_00310,2023-11-27,2,730.21
TXN_0006636,CUST_00489,PROD_00026,2023-12-07,1,26.76
TXN_0006637,CUST_00262,PROD_00014,2025-02-24,1,53.05
TXN_0006638,CUST_00514,PROD_00166,2025-05-02,2,400.19
TXN_0006639,CUST_00146,PROD_00346,2022-11-18,1,1331.84
TXN_0006640,CUST_00157,PROD_00111,2025-04-13,1,21.57
TXN_0006641,CUST_00567,PROD_00066,2025-06-18,2,402.21
TXN_0006642,CUST_00168,PROD_00358,2022-12-18,1,25.81
TXN_0006643,CUST_00566,PROD_00413,2023-11-27,1,12.63
TXN_0006644,CUST_00566,PROD_00390,2024-06-15,1,23.22
TXN_0006645,CUST_00542,PROD_00370,2025-04-09,1,789.23
TXN_0006646,CUST_00811,PROD_00061,2022-12-04,1,1362.28
TXN_0006647,CUST_00523,PROD_00266,2024-11-27,1,329.19
TXN_0006648,CUST_00392,PROD_00465,2025-04-14,1,27.82
TXN_0006649,CUST_00466,PROD_00113,2025-05-14,2,71.33
TXN_0006650,CUST_00951,PROD_00288,2025-06-27,1,35.21
TXN_0006651,CUST_00840,PROD_00152,2023-12-22,1,76.37
TXN_0006652,CUST_00139,PROD_00468,2025-05-21,1,43.75
TXN_0006653,CUST_00773,PROD_00272,2022-12-21,1,34.99
TXN_0006654,CUST_00050,PROD_00388,2025-03-28,1,781.41
TXN_0006655,CUST_00567,PROD_00128,2025-07-07,1,31.67
TXN_0006656,CUST_00257,PROD_00338,2023-12-21,1,768.98
TXN_0006657,CUST_00178,PROD_00079,2024-12-16,1,223.81
TXN_0006658,CUST_00667,PROD_00111,2023-11-28,1,21.57
TXN_0006659,CUST_00662,PROD_00166,2025-04-01,1,400.19
TXN_0006660,CUST_00843,PROD_00082,2024-12-28,1,182.75
TXN_0006661,CUST_00792,PROD_00043,2024-11-10,1,1809.78
TXN_0006662,CUST_00428,PROD_00058,2024-12-01,1,425.12
TXN_0006663,CUST_00935,PROD_00288,2025-04-18,2,35.21
TXN_0006664,CUST_00284,PROD_00488,2025-05-29,1,455.33
TXN_0006665,CUST_00122,PROD_00409,2023-11-20,1,238.51
TXN_0006666,CUST_00013,PROD_00021,2024-11-25,1,273.25
TXN_0006667,CUST_00170,PROD_00319,2024-11-21,1,17.12
TXN_0006668,CUST_00187,PROD_00160,2025-07-09,1,38.89
TXN_0006669,CUST_00705,PROD_00381,2024-12-12,1,48.54
TXN_0006670,CUST_00085,PROD_00330,2025-06-14,1,35.77
TXN_0006671,CUST_00852,PROD_00034,2022-12-23,1,24.48
TXN_0006672,CUST_00496,PROD_00116,2025-01-22,1,713.51
TXN_0006673,CUST_00248,PROD_00383,2024-12-23,2,37.1
TXN_0006674,CUST_00951,PROD_00191,2025-06-12,1,180.37
TXN_0006675,CUST_00930,PROD_00238,2022-12-17,1,266.45
TXN_0006676,CUST_00413,PROD_00279,2024-11-29,2,32.1
TXN_0006677,CUST_00984,PROD_00275,2024-11-15,2,521.77
TXN_0006678,CUST_00050,PROD_00388,2024-07-25,1,781.41
TXN_0006679,CUST_00523,PROD_00113,2025-01-23,1,71.33
TXN_0006680,CUST_00559,PROD_00150,2025-07-02,1,291.15
TXN_0006681,CUST_00319,PROD_00288,2023-11-04,1,35.21
TXN_0006682,CUST_00058,PROD_00333,2024-12-28,1,479.05
TXN_0006683,CUST_00004,PROD_00200,2024-11-03,1,262.56
TXN_0006684,CUST_00787,PROD_00446,2025-02-20,1,73.21
TXN_0006685,CUST_00079,PROD_00299,2024-09-17,1,216.29
TXN_0006686,CUST_00068,PROD_00220,2025-05-11,2,77.91
TXN_0006687,CUST_00507,PROD_00104,2025-04-04,1,55.22
TXN_0006688,CUST_00526,PROD_00208,2024-11-05,1,129.19
TXN_0006689,CUST_00430,PROD_00175,2025-06-12,2,33.55
TXN_0006690,CUST_00798,PROD_00153,2024-11-10,1,130.64
TXN_0006691,CUST_00804,PROD_00211,2023-09-22,1,1618.65
TXN_0006692,CUST_00552,PROD_00373,2025-06-27,1,14.97
TXN_0006693,CUST_00940,PROD_00366,2025-04-05,1,265.19
TXN_0006694,CUST_00662,PROD_00255,2025-05-08,1,42.14
TXN_0006695,CUST_00722,PROD_00218,2024-11-11,2,416.81
TXN_0006696,CUST_00196,PROD_00098,2023-11-08,1,59.35
TXN_0006697,CUST_00261,PROD_00204,2025-05-28,2,979.84
TXN_0006698,CUST_00521,PROD_00496,2023-02-26,1,38.73
TXN_0006699,CUST_00563,PROD_00221,2024-12-26,1,596.85
TXN_0006700,CUST_00664,PROD_00203,2022-11-16,1,10.76
TXN_0006701,CUST_00746,PROD_00296,2022-12-21,1,73.58
TXN_0006702,CUST_00205,PROD_00277,2024-11-03,1,413.93
TXN_0006703,CUST_00514,PROD_00457,2024-07-16,1,13.05
TXN_0006704,CUST_00092,PROD_00041,2025-01-22,1,366.13
TXN_0006705,CUST_00069,PROD_00449,2024-09-23,1,196.66
TXN_0006706,CUST_00438,PROD_00329,2024-12-27,1,41.27
TXN_0006707,CUST_00185,PROD_00175,2024-12-09,1,33.55
TXN_0006708,CUST_00619,PROD_00168,2023-12-19,1,1760.33
TXN_0006709,CUST_00600,PROD_00060,2025-04-27,1,888.37
TXN_0006710,CUST_00521,PROD_00448,2024-12-09,2,65.29
TXN_0006711,CUST_00317,PROD_00233,2023-12-14,1,41.74
TXN_0006712,CUST_00511,PROD_00157,2024-11-24,1,494.11
TXN_0006713,CUST_00716,PROD_00039,2025-04-22,1,499.74
TXN_0006714,CUST_00449,PROD_00267,2024-10-14,1,289.7
TXN_0006715,CUST_00008,PROD_00408,2025-03-14,1,1577.24
TXN_0006716,CUST_00515,PROD_00128,2025-07-06,1,31.67
TXN_0006717,CUST_00210,PROD_00235,2023-11-06,1,212.45
TXN_0006718,CUST_00844,PROD_00294,2022-12-05,1,239.03
TXN_0006719,CUST_00777,PROD_00291,2022-11-19,1,25.1
TXN_0006720,CUST_00500,PROD_00202,2025-05-08,1,47.06
TXN_0006721,CUST_00068,PROD_00063,2025-06-11,1,105.77
TXN_0006722,CUST_00503,PROD_00487,2025-05-27,1,241.93
TXN_0006723,CUST_00712,PROD_00189,2024-05-23,1,1168.38
TXN_0006724,CUST_00717,PROD_00346,2025-05-10,1,1331.84
TXN_0006725,CUST_00403,PROD_00414,2022-11-15,1,125.69
TXN_0006726,CUST_00338,PROD_00049,2025-01-12,1,625.33
TXN_0006727,CUST_00811,PROD_00363,2025-07-03,1,122.98
TXN_0006728,CUST_00978,PROD_00008,2024-12-07,1,578.38
